Year,Reference Code,Title in English,Title in Traditional Chinese,Title in Simplified Chinese,Organizations concerned,Declared on,Completed on,File Path (English),File Path (Traditional Chinese),File Path (Simplified Chinese),Report Type,ChineseSpecificDITerm,Google Drive Link (EN),Google Drive Link (TC),Google Drive Link (SC)
2020/21,OMB/DI/437,"Arrangements for Production, Distribution, Stocktaking and Use of CSI Masks",有關CSI口罩的生產、分發、點存和使用安排,有关CSI口罩的生产、分发、点存和使用安排,"CSD,GLD,FEHD,REO,EMSD,FSTB,ICAC,HA",,2020-12-17,"www.ombudsman.hk/wp-content/uploads/2022/07/HKOmbudsman_Direct Investigation_OMB_DI_437_Full Report_CSD_EN_Arrangements_for_Production,_Distribution,_Stocktaking_and_Use_of_CSI_Masks.pdf",www.ombudsman.hk/wp-content/uploads/2022/07/申訴專員公署_主動調查_OMB_DI_437_全文_CSD_TC_有關CSI口罩的生產、分發、點存和使用安排.pdf,www.ombudsman.hk/wp-content/uploads/2022/07/申诉专员公署_主动调查_OMB_DI_437_全文_SC_有关CSI口罩的生产、分发、点存和使用安排.pdf,DI,,https://drive.google.com/file/d/15wbnv9GVatmUoeIYAMWQLINeIPoe7s8k/view?usp=drivesdk,https://drive.google.com/file/d/1HYo0Mxd0CwLyCkgRX_WttEq_1nnvsJwA/view?usp=drivesdk,https://drive.google.com/file/d/13_iTL-5vvk_DL8FwjpVWrgS_F3FxouRs/view?usp=drivesdk
2020/21,,,食物環境衞生署沒有解決店舖違例擴展營業範圍引致的阻街問題,食物环境卫生署没有解决店铺违例扩展营业范围引致的阻街问题,"FEHD,HKPF,FSD,HAD",2020-09,2020-12,,www.ombudsman.hk/wp-content/uploads/2022/07/申訴專員公署_就投訴作出的調查_FEHD_TC_食物環境衞生署沒有解決店舖違例擴展營業範圍引致的阻街問題.pdf,www.ombudsman.hk/wp-content/uploads/2022/07/申诉专员公署_就投诉作出的调查_FEHD_SC_食物环境卫生署没有解决店铺违例扩展营业范围引致的阻街问题.pdf,Complaint,,,https://drive.google.com/file/d/1dR1dDhhJuXzSi0ReoJ7lkDYGT71xF3Eg/view?usp=drivesdk,https://drive.google.com/file/d/1macYfFbxjg03AaUV-FApAjIlZiTtb8Yj/view?usp=drivesdk
2020/21,OMB/DI/430,Monitoring of Outsourced Street Cleansing Services by the Food and Environmental Hygiene Department,食物環境衞生署對外判街道潔淨服務的監管,食物环境卫生署对外判街道洁净服务的监管,FEHD,,2020-10-29,www.ombudsman.hk/wp-content/uploads/2022/07/HKOmbudsman_Direct Investigation_OMB_DI_430_Full Report_FEHD_EN_Monitoring_of_Outsourced_Street_Cleansing_Services_by_the_Food_and_Environmental_Hygiene_Department.pdf,www.ombudsman.hk/wp-content/uploads/2022/07/申訴專員公署_主動調查_OMB_DI_430_全文_FEHD_TC_食物環境衞生署對外判街道潔淨服務的監管.pdf,www.ombudsman.hk/wp-content/uploads/2022/07/申诉专员公署_主动调查_OMB_DI_430_全文_FEHD_SC_食物环境卫生署对外判街道洁净服务的监管.pdf,DI,,https://drive.google.com/file/d/1tSY-4RGtiflNf0tDj03FD9pSxCbTPolp/view?usp=drivesdk,https://drive.google.com/file/d/1wwrpAenRRcb6THL5scnbS1YmZfFhkEd9/view?usp=drivesdk,https://drive.google.com/file/d/1_0JttmVYF0HLGoD9jGcBQSh4gyNGz8Ue/view?usp=drivesdk
2020/21,OMB/DI/439,Maintenance and Repair of Play and Fitness Equipment in Public Rental Housing Estates Managed by Housing Department,房屋署公共屋邨遊樂及健體設施的保養與維修,房屋署公共屋邨游乐及健体设施的保养与维修,"HA,HD",,2020-10-29,www.ombudsman.hk/wp-content/uploads/2022/07/HKOmbudsman_Direct Investigation_OMB_DI_439_Full Report_HD_EN_Maintenance_and_Repair_of_Play_and_Fitness_Equipment_in_Public_Rental_Housing_Estates_Managed_by_Housing_Department.pdf,www.ombudsman.hk/wp-content/uploads/2022/07/申訴專員公署_主動調查_OMB_DI_439_全文_HD_TC_房屋署公共屋邨遊樂及健體設施的保養與維修.pdf,www.ombudsman.hk/wp-content/uploads/2022/07/申诉专员公署_主动调查_OMB_DI_439_全文_HD_SC_房屋署公共屋邨游乐及健体设施的保养与维修.pdf,DI,,https://drive.google.com/file/d/16f77YhwcFon_v8hbYDPCFp-TfnA0I8t4/view?usp=drivesdk,https://drive.google.com/file/d/1Ya3gzvR9R1IJI5v0BidCcvFQJNXMt20L/view?usp=drivesdk,https://drive.google.com/file/d/1sZ8uYD1d91F_6Jse70tkNALgIzAoNErJ/view?usp=drivesdk
2020/21,,Regulating cages of carton recycler occupying public places by Food and Environmental Hygiene Department and Lands Department,食物環境衛生署和地政總署就紙皮回收鐵籠佔用公眾地方的規管,食物环境卫生署和地政总署就纸皮回收铁笼占用公众地方的规管,"FEHD,LandsD,HKPF,EPD,HAD",2020-06-15,2020-09,www.ombudsman.hk/wp-content/uploads/2022/07/HKOmbudsman_Investigation Report_FEHD_EN_Regulating_cages_of_carton_recycler_occupying_public_places_by_Food_and_Environmental_Hygiene_Department_and_Lands_Department.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_就投訴作出的調查_全文_FEHD_TC_食物環境衛生署和地政總署就紙皮回收鐵籠佔用公眾地方的規管.pdf,www.ombudsman.hk/wp-content/uploads/2022/07/申诉专员公署_就投诉作出的调查_全文_FEHD_SC_食物环境卫生署和地政总署就纸皮回收铁笼占用公众地方的规管.pdf,Complaint,,https://drive.google.com/file/d/1hAQ0xekBi_YOqEWH4eQ2K8HlcQxBtmap/view?usp=drivesdk,https://drive.google.com/file/d/1H3RRjFm8FuUZH8Y_FGNyrUrTf0EGSAeT/view?usp=drivesdk,https://drive.google.com/file/d/1oOpZ6giUkT-YjlUtDOYf5Crl0ecnYoaI/view?usp=drivesdk
2020/21,,Government Logistics Department refused to provide information about distribution of Personal Protection Equipment between 2017 and 2019,政府物流服務署拒絕提供分配個人防護裝備的資料,有关政府物流服务署拒绝提供分配个人防护装备资料的调查报告,"GLD,CSD,FSTB",2020-04,2020-09,www.ombudsman.hk/wp-content/uploads/2022/07/HKOmbudsman_Code_GLD_EN_Government_Logistics_Department_refused_to_provide_information_about_distribution_of_Personal_Protection_Equipment_between_2017_and_2019.pdf,www.ombudsman.hk/wp-content/uploads/2022/07/申訴專員公署_公開資料守則_全文_GLD_TC_政府物流服務署拒絕提供分配個人防護裝備的資料.pdf,www.ombudsman.hk/wp-content/uploads/2022/07/申诉专员公署_公开资料守则_GLD_SC_有关政府物流服务署拒绝提供分配个人防护装备资料的调查报告.pdf,Code,,https://drive.google.com/file/d/1uekJv38KclwvU36o2ajR8evhaeq8C78C/view?usp=drivesdk,https://drive.google.com/file/d/11D2VKNWU6fYB_ga6CpCZaYepH2TZ3hgh/view?usp=drivesdk,https://drive.google.com/file/d/1hUIQAyFmRXOVDh6UvKFWHY9cf7y5hh8h/view?usp=drivesdk
2020/21,,"Social Welfare Department refused to provide the number of “places of agency quota"" of a residential care home for the elderly",社會福利署拒絕提供某安老院的機構名額宿位數目,社会福利署拒绝提供某安老院的「机构名额宿位」数目,SWD,2020-03-18,2020-08-18,"www.ombudsman.hk/wp-content/uploads/2022/07/HKOmbudsman_Code_SWD_EN_Social_Welfare_Department_refused_to_provide_the_number_of_“places_of_agency_quota""_of_a_residential_care_home_for_the_elderly.pdf",www.ombudsman.hk/wp-content/uploads/2022/07/申訴專員公署_公開資料守則_全文_SWD_TC_社會福利署拒絕提供某安老院的機構名額宿位數目.pdf,www.ombudsman.hk/wp-content/uploads/2022/07/申诉专员公署_公开资料守则_全文_SWD_SC_社会福利署拒绝提供某安老院的「机构名额宿位」数目.pdf,Code,,https://drive.google.com/file/d/14WX02EenmBdlBU9kTczAh9Oo7hGKTdb6/view?usp=drivesdk,https://drive.google.com/file/d/1-KPNsXTmWQwWQr3Dg0XEpc5U0q3uTlAp/view?usp=drivesdk,https://drive.google.com/file/d/1YOoLEYEAqyw5t5mcMseHyqk3e06gKvST/view?usp=drivesdk
2020/21,,Correctional Services Department refused to provide information about sale of its manufactured masks to non-governmental organisations between 2017 and 2019,懲教署拒絕提供出售口罩予非政府組織的資料,惩教署拒绝提供出售口罩至非政府组织的资料,CSD,2020-02,2020-08,www.ombudsman.hk/wp-content/uploads/2022/07/HKOmbudsman_Code_CSD_EN_Correctional_Services_Department_refused_to_provide_information_about_sale_of_its_manufactured_masks_to_non-governmental_organisations_between_2017_and_2019.pdf,www.ombudsman.hk/wp-content/uploads/2022/07/申訴專員公署_公開資料守則_CSD_TC_懲教署拒絕提供出售口罩予非政府組織的資料.pdf,www.ombudsman.hk/wp-content/uploads/2022/07/申诉专员公署_公开资料守则_CSD_SC_惩教署拒绝提供出售口罩至非政府组织的资料.pdf,Code,,https://drive.google.com/file/d/1E2CTSdnFuSDBSu1m9O3JdP12264qZQix/view?usp=drivesdk,https://drive.google.com/file/d/1jYWUxRvpkw5wJvi6ze6KpNSInbAAyAVi/view?usp=drivesdk,https://drive.google.com/file/d/1NQSXrQ7_K2knvRGsXSMlwJ6CbfcHeFNR/view?usp=drivesdk
2020/21,,Procedures of Food and Health Bureau and Development Bureau for engaging contractors to build a quarantine centre,食物及衛生局和發展局就興建檢疫中心委聘承建商的程序,兴建检疫中心委聘承建商的程序,"FHB,DEVB,CEDD",2020-06-18,2020-07-13,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Investigation Report_FHB_EN_Procedures_of_Food_and_Health_Bureau_and_Development_Bureau_for_engaging_contractors_to_build_a_quarantine_centre.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_就投訴作出的調查_DEVB_TC_食物及衛生局和發展局就興建檢疫中心委聘承建商的程序.pdf,ofomb.ombudsman.hk/abc/files/申诉专员公署_就投诉作出的调查_DEVB_SC_兴建检疫中心委聘承建商的程序.pdf,Complaint,,https://drive.google.com/file/d/1447Aa-OiKqjHDPGAlHdifThVpy957wwa/view?usp=drivesdk,https://drive.google.com/file/d/1MBdOuBDUD0LWp4SGBrJSZVkiXkxyTY5f/view?usp=drivesdk,https://drive.google.com/file/d/1quw09XZI02U-gfEjaHtXh1nu0oDi08ys/view?usp=drivesdk
2020/21,OMB/DI/433,Utilisation of Low-charge Hospital Beds in Private Hospitals,私家醫院低收費病床的使用,私家医院低收费病床的使用,"FHB,DH,HA",2019-07,2020-07-09,www.ombudsman.hk/wp-content/uploads/2022/07/HKOmbudsman_Direct Investigation_OMB_DI_433_Full Report_FHB_EN_Utilisation_of_Low-charge_Hospital_Beds_in_Private_Hospitals.pdf,www.ombudsman.hk/wp-content/uploads/2022/07/申訴專員公署_主動調查_OMB_DI_433_全文_TC_私家醫院低收費病床的使用.pdf,www.ombudsman.hk/wp-content/uploads/2022/07/申诉专员公署_主动调查_OMB_DI_433_全文_FHB_SC_私家医院低收费病床的使用.pdf,DI,,https://drive.google.com/file/d/17AwCFwqbXM1WwkMKKHmFMXE4uWykd8lL/view?usp=drivesdk,https://drive.google.com/file/d/1q0ARO9Tw3EoqFvgjhHL28yK-URchbI-X/view?usp=drivesdk,https://drive.google.com/file/d/1Kc02CYj-FqGaAuthhMCHIJhEjKEamzfP/view?usp=drivesdk
2020/21,OMB/DI/436,Leisure and Cultural Services Department's Regulation of Public Coaching Activities at Public Swimming Pools,康樂及文化事務署規管公眾泳池公眾授泳活動,公众泳池公众授泳活动的规管,LCSD,,2020-07-09,www.ombudsman.hk/wp-content/uploads/2022/07/HKOmbudsman_Direct Investigation_OMB_DI_436_Full Report_LCSD_EN_Leisure_and_Cultural_Services_Department's_Regulation_of_Public_Coaching_Activities_at_Public_Swimming_Pools.pdf,www.ombudsman.hk/wp-content/uploads/2022/07/申訴專員公署_主動調查_OMB_DI_436_全文_LCSD_TC_康樂及文化事務署規管公眾泳池公眾授泳活動.pdf,www.ombudsman.hk/wp-content/uploads/2022/07/申诉专员公署_主动调查_OMB_DI_436_全文_LCSD_SC_公众泳池公众授泳活动的规管.pdf,DI,,https://drive.google.com/file/d/1WlF6d2SD2KkwOBKmzyt6NpZneeMAWwg3/view?usp=drivesdk,https://drive.google.com/file/d/1J50P7VcjNPApBWX3DU-dBqjeD1JJ5ncT/view?usp=drivesdk,https://drive.google.com/file/d/1H0u5F3Gd5t0fy1E44-oib2-JxJfOsYyD/view?usp=drivesdk
2020/21,OMB/DI/424,Leisure and Cultural Services Department's Allocation of Swimming Lanes in Public Swimming Pools and Its Monitoring Mechanism,康樂及文化事務署公眾泳池泳線分配及監管機制,康乐及文化事务署公众泳池泳线分配及监管机制,"LCSD,ICAC,HAB,SWD",2018-07-17,2020-07-07,www.ombudsman.hk/wp-content/uploads/2022/07/HKOmbudsman_Direct Investigation_OMB_DI_424_Full Report_LCSD_EN_Leisure_and_Cultural_Services_Department's_Allocation_of_Swimming_Lanes_in_Public_Swimming_Pools_and_Its_Monitoring_Mechanism.pdf,www.ombudsman.hk/wp-content/uploads/2022/07/申訴專員公署_主動調查_OMB_DI_424_全文_LCSD_TC_康樂及文化事務署公眾泳池泳線分配及監管機制.pdf,www.ombudsman.hk/wp-content/uploads/2022/07/申诉专员公署_主动调查_OMB_DI_424_全文_LCSD_SC_康乐及文化事务署公众泳池泳线分配及监管机制.pdf,DI,主動調查,https://drive.google.com/file/d/1TxhwgJwUdCG37d50fEziWnUYWru8ain9/view?usp=drivesdk,https://drive.google.com/file/d/1HNWyBY7UMS4PQ1gojHWTI665ihOHaws6/view?usp=drivesdk,https://drive.google.com/file/d/1Tu9eLE2H8PaFF--Z80x0tubxJEJdm9up/view?usp=drivesdk
2020/21,,Conveyance of air mail by surface route by Post Office due to the coronavirus pandemic,郵政署因應冠狀病毒疫情以平郵方式發運空郵郵件,邮政署因应冠状病毒疫情以平邮方式发运空邮邮件,PO,2020-04-20,2020-07,www.ombudsman.hk/wp-content/uploads/2022/07/HKOmbudsman_Investigation Report_PO_EN_Conveyance_of_air_mail_by_surface_route_by_Post_Office_due_to_the_coronavirus_pandemic.pdf,www.ombudsman.hk/wp-content/uploads/2022/07/申訴專員公署_就投訴作出的調查_PO_TC_郵政署因應冠狀病毒疫情以平郵方式發運空郵郵件.pdf,www.ombudsman.hk/wp-content/uploads/2022/07/申诉专员公署_就投诉作出的调查_PO_SC_邮政署因应冠状病毒疫情以平邮方式发运空邮邮件.pdf,Complaint,,https://drive.google.com/file/d/10BxdXLiHWksZjM8iAy6fDZ9ER0bxbzcO/view?usp=drivesdk,https://drive.google.com/file/d/1HlZxooMGHKU7BqpNQ4S1gwDp8rch5SGU/view?usp=drivesdk,https://drive.google.com/file/d/1DDJrQ758Js6rnsCFHpjjVxSXq1qxIJ66/view?usp=drivesdk
2020/21,,Hong Kong Police Force's refusal to disclose the composition and brands of tear gas rounds used and coloured solution sprayed by specialised crowd management vehicles,警務處拒絕披露催淚彈及顏色液體成份和牌子,警务处拒绝披露催泪弹及颜色水成份和牌子,HKPF,,2020-06,www.ombudsman.hk/wp-content/uploads/2022/07/HKOmbudsman_Code_HKPF_EN_Hong_Kong_Police_Force's_refusal_to_disclose_the_composition_and_brands_of_tear_gas_rounds_used_and_coloured_solution_sprayed_by_specialised_crowd_management_vehicles.pdf,www.ombudsman.hk/wp-content/uploads/2022/07/申訴專員公署_公開資料守則_HKPF_TC_警務處拒絕披露催淚彈及顏色液體成份和牌子.pdf,www.ombudsman.hk/wp-content/uploads/2022/07/申诉专员公署_公开资料守则_HKPF_SC_警务处拒绝披露催泪弹及颜色水成份和牌子.pdf,Code,,https://drive.google.com/file/d/1RXjFdSjCY7jtXZYK2nDOCh56suWJti5t/view?usp=drivesdk,https://drive.google.com/file/d/1r0PNpUOGXN6ydkDw1SpnH-2uFs0AsQLX/view?usp=drivesdk,https://drive.google.com/file/d/10rHdhEutvfHZhUo6f6PZE5qF9J7WDc4v/view?usp=drivesdk
2020/21,,"Handling of wild pig nuisance by Agriculture, Fisheries and Conservation Department",漁農自然護理署對野豬滋擾的處理,渔农自然护理署对野猪滋扰的处理,"AFCD,FEHD",2020-02-14,2020-06,"www.ombudsman.hk/wp-content/uploads/2022/07/HKOmbudsman_Investigation Report_AFCD_EN_Handling_of_wild_pig_nuisance_by_Agriculture,_Fisheries_and_Conservation_Department.pdf",www.ombudsman.hk/wp-content/uploads/2022/07/申訴專員公署_就投訴作出的調查_AFCD_TC_漁農自然護理署對野豬滋擾的處理.pdf,www.ombudsman.hk/wp-content/uploads/2022/07/申诉专员公署_就投诉作出的调查_AFCD_SC_渔农自然护理署对野猪滋扰的处理.pdf,Complaint,,https://drive.google.com/file/d/1LKyx9l3ssycv41r8amVl2bt9CD6U2M7X/view?usp=drivesdk,https://drive.google.com/file/d/1NYEgRHM5_MQRcLJPCLf1dZ5JIpoMxFUk/view?usp=drivesdk,https://drive.google.com/file/d/1n0amg2x6Lb5agJeweXlpd_HnGSv0GDDd/view?usp=drivesdk
2020/21,,,香港警務處拒絕披露在 2014 至 2019年期間採購催淚彈的費用及詳情,香港警务处拒绝披露采购催泪弹的费用及详情,HKPF,,2020-06,,www.ombudsman.hk/wp-content/uploads/2022/07/申訴專員公署_公開資料守則_HKPF_TC_香港警務處拒絕披露在_2014_至_2019年期間採購催淚彈的費用及詳情.pdf,www.ombudsman.hk/wp-content/uploads/2022/07/申诉专员公署_公开资料守则_HKPF_SC_香港警务处拒绝披露采购催泪弹的费用及详情.pdf,Code,,,https://drive.google.com/file/d/1v2gOWEJQMdM3JdweeLVD2vN88s6Iattn/view?usp=drivesdk,https://drive.google.com/file/d/1XVAjaYOCfC3tBfII_H_-Y59UcttKf6YE/view?usp=drivesdk
2020/21,OMB/2019/5268,,入境處處理翻查結婚及出生登記紀錄的申請,入境处处理查阅结婚及出生登记纪录申请的调查,ImmD,2020-04-29,2020-06,,www.ombudsman.hk/wp-content/uploads/2022/07/申訴專員公署_就投訴作出的調查_OMB_2019_5268_全文_ImmD_TC_入境處處理翻查結婚及出生登記紀錄的申請.pdf,www.ombudsman.hk/wp-content/uploads/2022/07/申诉专员公署_就投诉作出的调查_ImmD_SC_入境处处理查阅结婚及出生登记纪录申请的调查.pdf,Complaint,,,https://drive.google.com/file/d/1jbfhZZkenACkA0V0GZd35d-Bduidbxk0/view?usp=drivesdk,https://drive.google.com/file/d/1JKDYGe136k2XIBELD_utnmPKXKfqzrP4/view?usp=drivesdk
2020/21,,Security Bureau refusal to disclose information on proposed amendments to Mutual Legal Assistance and Fugitive Offenders Ordinances,保安局拒絕披露就《刑事事宜相互法律協助條例》和《逃犯條例》修訂建議所接獲書面意見的資料,保安局拒绝披露政府就《刑事事宜相互法律协助条例》和《逃犯条例》修订建议所接到的书面意见的有关资料,SB,,2020-06,www.ombudsman.hk/wp-content/uploads/2022/07/HKOmbudsman_Code_SB_EN_Security_Bureau_refusal_to_disclose_information_on_proposed_amendments_to_Mutual_Legal_Assistance_and_Fugitive_Offenders_Ordinances.pdf,www.ombudsman.hk/wp-content/uploads/2022/07/申訴專員公署_公開資料守則_SB_TC_保安局拒絕披露就《刑事事宜相互法律協助條例》和《逃犯條例》修訂建議所接獲書面意見的資料.pdf,www.ombudsman.hk/wp-content/uploads/2022/07/申诉专员公署_公开资料守则_SB_SC_保安局拒绝披露政府就《刑事事宜相互法律协助条例》和《逃犯条例》修订建议所接到的书面意见的有关资料.pdf,Code,,https://drive.google.com/file/d/1Qw5lz8ocRf8cFvskuLtGi4udEdBv-xEO/view?usp=drivesdk,https://drive.google.com/file/d/1e95UMpFh87q5wMVtKhS8qqN2H-I9K3bk/view?usp=drivesdk,https://drive.google.com/file/d/1o0JVuuVrhj_uheCjXdPR7V-iKgsF7h7c/view?usp=drivesdk
2020/21,,Complaint against Development Bureau for failing to assume responsibility for preserving some heritage items,投訴發展局未有負起保育某些文物的責任,投诉发展局未有负起保育某些文物的责任,"DEVB,AMO,LCSD,LandsD",2020-01-09,2020-05-25,www.ombudsman.hk/wp-content/uploads/2022/07/HKOmbudsman_Investigation Report_DEVB_EN_Complaint_against_Development_Bureau_for_failing_to_assume_responsibility_for_preserving_some_heritage_items.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_就投訴作出的調查_DEVB_TC_投訴發展局未有負起保育某些文物的責任.pdf,www.ombudsman.hk/wp-content/uploads/2022/07/申诉专员公署_就投诉作出的调查_DEVB_SC_投诉发展局未有负起保育某些文物的责任.pdf,Complaint,,https://drive.google.com/file/d/1IOrEvgfM8Hjt-ZkCYPqsHmJBoWMZUHEz/view?usp=drivesdk,https://drive.google.com/file/d/12LgVnmh5XAYn1uKUUP39RamxxSohyO_L/view?usp=drivesdk,https://drive.google.com/file/d/1wzVbBsjHTY-w-yIwtoaI2R5cp4vGOcuk/view?usp=drivesdk
